state,district,year,season,crop,area,production,yield
Arunachal Pradesh,UPPER SIANG,1998,Rabi,Groundnut,3.0,3.0,1.0
Arunachal Pradesh,UPPER SIANG,1998,Rabi,Rapeseed &Mustard,10.0,12.0,1.2
Arunachal Pradesh,UPPER SIANG,1998,Whole Year,Dry chillies,100.0,100.0,1.0
Arunachal Pradesh,UPPER SIANG,1998,Whole Year,Oilseeds total,33.0,36.0,1.0909090909090908
Arunachal Pradesh,UPPER SIANG,1998,Whole Year,Potato,60.0,480.0,8.0
Arunachal Pradesh,UPPER SIANG,1998,Whole Year,Sugarcane,25.0,140.0,5.6
Arunachal Pradesh,UPPER SIANG,1999,Kharif,Maize,800.0,1400.0,1.75
Arunachal Pradesh,UPPER SIANG,1999,Kharif,Rice,6250.0,5650.0,0.904
Arunachal Pradesh,UPPER SIANG,1999,Kharif,Small millets,1250.0,1335.0,1.068
Arunachal Pradesh,UPPER SIANG,1999,Whole Year,Dry chillies,130.0,110.0,0.8461538461538461
Arunachal Pradesh,UPPER SIANG,1999,Whole Year,Oilseeds total,65.0,40.0,0.6153846153846154
Arunachal Pradesh,UPPER SIANG,1999,Whole Year,Potato,65.0,273.0,4.2
Arunachal Pradesh,UPPER SIANG,1999,Whole Year,Pulses total,90.0,50.0,0.5555555555555556
Arunachal Pradesh,UPPER SIANG,2000,Kharif,Maize,800.0,900.0,1.125
Arunachal Pradesh,UPPER SIANG,2000,Kharif,Rice,5420.0,3850.0,0.7103321033210332
Arunachal Pradesh,UPPER SIANG,2000,Kharif,Small millets,1250.0,850.0,0.68
Arunachal Pradesh,UPPER SIANG,2000,Whole Year,Dry chillies,130.0,110.0,0.8461538461538461
Arunachal Pradesh,UPPER SIANG,2000,Whole Year,Oilseeds total,65.0,40.0,0.6153846153846154
Arunachal Pradesh,UPPER SIANG,2000,Whole Year,Potato,5.0,40.0,8.0
Arunachal Pradesh,UPPER SIANG,2000,Whole Year,Pulses total,80.0,30.0,0.375
Arunachal Pradesh,UPPER SIANG,2001,Kharif,Maize,8230.0,9299.0,1.1298906439854193
Arunachal Pradesh,UPPER SIANG,2001,Kharif,Rice,11450.0,16030.0,1.4
Arunachal Pradesh,UPPER SIANG,2001,Kharif,Small millets,530.0,503.0,0.9490566037735849
Arunachal Pradesh,UPPER SIANG,2001,Rabi,Wheat,300.0,510.0,1.7
Arunachal Pradesh,UPPER SIANG,2001,Whole Year,Dry chillies,170.0,210.0,1.2352941176470589
Arunachal Pradesh,UPPER SIANG,2001,Whole Year,Oilseeds total,75.0,70.0,0.9333333333333333
Arunachal Pradesh,UPPER SIANG,2001,Whole Year,Potato,50.0,250.0,5.0
Arunachal Pradesh,UPPER SIANG,2001,Whole Year,Pulses total,1390.0,1570.0,1.129496402877698
Arunachal Pradesh,UPPER SIANG,2002,Kharif,Maize,950.0,1100.0,1.1578947368421053
Arunachal Pradesh,UPPER SIANG,2002,Kharif,Rice,5500.0,5400.0,0.9818181818181818
Arunachal Pradesh,UPPER SIANG,2002,Kharif,Small millets,1500.0,1200.0,0.8
Arunachal Pradesh,UPPER SIANG,2002,Whole Year,Dry chillies,175.0,220.0,1.2571428571428571
Arunachal Pradesh,UPPER SIANG,2002,Whole Year,Oilseeds total,80.0,79.0,0.9875
Arunachal Pradesh,UPPER SIANG,2002,Whole Year,Potato,55.0,260.0,4.7272727272727275
Arunachal Pradesh,UPPER SIANG,2002,Whole Year,Pulses total,135.0,110.0,0.8148148148148148
Arunachal Pradesh,UPPER SIANG,2003,Kharif,Maize,950.0,1100.0,1.1578947368421053
Arunachal Pradesh,UPPER SIANG,2003,Kharif,Rice,5500.0,5400.0,0.9818181818181818
Arunachal Pradesh,UPPER SIANG,2003,Kharif,Small millets,1500.0,1200.0,0.8
Arunachal Pradesh,UPPER SIANG,2003,Whole Year,Dry chillies,175.0,220.0,1.2571428571428571
Arunachal Pradesh,UPPER SIANG,2003,Whole Year,Dry ginger,15.0,100.0,6.666666666666667
Arunachal Pradesh,UPPER SIANG,2003,Whole Year,Oilseeds total,80.0,79.0,0.9875
Arunachal Pradesh,UPPER SIANG,2003,Whole Year,Potato,55.0,260.0,4.7272727272727275
Arunachal Pradesh,UPPER SIANG,2003,Whole Year,Pulses total,135.0,110.0,0.8148148148148148
Arunachal Pradesh,UPPER SIANG,2004,Kharif,Maize,1152.0,2305.0,2.0008680555555554
Arunachal Pradesh,UPPER SIANG,2004,Kharif,Rice,6139.0,7669.0,1.2492262583482652
Arunachal Pradesh,UPPER SIANG,2004,Kharif,Small millets,1058.0,1058.0,1.0
Arunachal Pradesh,UPPER SIANG,2004,Whole Year,Dry chillies,18.0,25.0,1.3888888888888888
Arunachal Pradesh,UPPER SIANG,2004,Whole Year,Dry ginger,5.0,4.0,0.8
Arunachal Pradesh,UPPER SIANG,2004,Whole Year,Oilseeds total,8307.0,9968.0,1.1999518478391717
Arunachal Pradesh,UPPER SIANG,2004,Whole Year,Potato,26.0,144.0,5.538461538461538
Arunachal Pradesh,UPPER SIANG,2005,Kharif,Maize,1300.0,2600.0,2.0
Arunachal Pradesh,UPPER SIANG,2005,Kharif,Rice,6200.0,7667.0,1.2366129032258064
Arunachal Pradesh,UPPER SIANG,2005,Kharif,Small millets,1100.0,1100.0,1.0
Arunachal Pradesh,UPPER SIANG,2005,Whole Year,Dry chillies,225.0,112.0,0.49777777777777776
Arunachal Pradesh,UPPER SIANG,2005,Whole Year,Dry ginger,220.0,1100.0,5.0
Arunachal Pradesh,UPPER SIANG,2005,Whole Year,Oilseeds total,85.0,51.0,0.6
Arunachal Pradesh,UPPER SIANG,2005,Whole Year,Potato,75.0,375.0,5.0
Arunachal Pradesh,UPPER SIANG,2005,Whole Year,Sugarcane,85.0,400.0,4.705882352941177
Arunachal Pradesh,UPPER SIANG,2006,Kharif,Maize,1320.0,2640.0,2.0
Arunachal Pradesh,UPPER SIANG,2006,Kharif,Rice,6375.0,8087.0,1.268549019607843
Arunachal Pradesh,UPPER SIANG,2006,Kharif,Small millets,1100.0,1100.0,1.0
Arunachal Pradesh,UPPER SIANG,2006,Whole Year,Dry chillies,225.0,112.0,0.49777777777777776
Arunachal Pradesh,UPPER SIANG,2006,Whole Year,Dry ginger,240.0,1200.0,5.0
Arunachal Pradesh,UPPER SIANG,2006,Whole Year,Oilseeds total,85.0,50.0,0.5882352941176471
Arunachal Pradesh,UPPER SIANG,2006,Whole Year,Potato,80.0,400.0,5.0
Arunachal Pradesh,UPPER SIANG,2006,Whole Year,Sugarcane,100.0,500.0,5.0
Arunachal Pradesh,UPPER SIANG,2007,Kharif,Maize,1320.0,2020.0,1.5303030303030303
Arunachal Pradesh,UPPER SIANG,2007,Kharif,Rice,6300.0,7514.0,1.1926984126984126
Arunachal Pradesh,UPPER SIANG,2007,Kharif,Small millets,1110.0,860.0,0.7747747747747747
Arunachal Pradesh,UPPER SIANG,2007,Whole Year,Dry chillies,230.0,115.0,0.5
Arunachal Pradesh,UPPER SIANG,2007,Whole Year,Dry ginger,255.0,1275.0,5.0
Arunachal Pradesh,UPPER SIANG,2007,Whole Year,Oilseeds total,85.0,51.0,0.6
Arunachal Pradesh,UPPER SIANG,2007,Whole Year,Potato,85.0,425.0,5.0
Arunachal Pradesh,UPPER SIANG,2007,Whole Year,Sugarcane,110.0,550.0,5.0
Arunachal Pradesh,UPPER SIANG,2008,Kharif,Maize,1320.0,1584.0,1.2
Arunachal Pradesh,UPPER SIANG,2008,Kharif,Rice,6500.0,7501.0,1.154
Arunachal Pradesh,UPPER SIANG,2008,Kharif,Small millets,1110.0,555.0,0.5
Arunachal Pradesh,UPPER SIANG,2008,Whole Year,Dry chillies,230.0,115.0,0.5
Arunachal Pradesh,UPPER SIANG,2008,Whole Year,Dry ginger,255.0,1275.0,5.0
Arunachal Pradesh,UPPER SIANG,2008,Whole Year,Oilseeds total,63.0,51.0,0.8095238095238095
Arunachal Pradesh,UPPER SIANG,2008,Whole Year,Potato,90.0,550.0,6.111111111111111
Arunachal Pradesh,UPPER SIANG,2008,Whole Year,Sugarcane,130.0,1040.0,8.0
Arunachal Pradesh,UPPER SIANG,2009,Kharif,Maize,1320.0,1502.0,1.137878787878788
Arunachal Pradesh,UPPER SIANG,2009,Kharif,Rice,6605.0,7718.0,1.1685087055261165
Arunachal Pradesh,UPPER SIANG,2009,Kharif,Small millets,1110.0,666.0,0.6
Arunachal Pradesh,UPPER SIANG,2009,Whole Year,Dry chillies,230.0,138.0,0.6
Arunachal Pradesh,UPPER SIANG,2009,Whole Year,Dry ginger,200.0,1200.0,6.0
Arunachal Pradesh,UPPER SIANG,2009,Whole Year,Oilseeds total,6605.0,11577.0,1.752763058289175
Arunachal Pradesh,UPPER SIANG,2009,Whole Year,Potato,120.0,960.0,8.0
Arunachal Pradesh,UPPER SIANG,2009,Whole Year,Sugarcane,150.0,1275.0,8.5
Arunachal Pradesh,UPPER SIANG,2010,Kharif,Maize,1320.0,1502.0,1.137878787878788
Arunachal Pradesh,UPPER SIANG,2010,Kharif,Rice,6625.0,7742.0,1.1686037735849057
Arunachal Pradesh,UPPER SIANG,2010,Kharif,Small millets,1110.0,666.0,0.6
Arunachal Pradesh,UPPER SIANG,2010,Whole Year,Dry chillies,230.0,138.0,0.6
Arunachal Pradesh,UPPER SIANG,2010,Whole Year,Dry ginger,210.0,1260.0,6.0
Arunachal Pradesh,UPPER SIANG,2010,Whole Year,Oilseeds total,85.0,51.0,0.6
Arunachal Pradesh,UPPER SIANG,2010,Whole Year,Potato,120.0,960.0,8.0
Arunachal Pradesh,UPPER SIANG,2010,Whole Year,Sugarcane,150.0,1275.0,8.5
Arunachal Pradesh,UPPER SIANG,2011,Kharif,Maize,1362.0,1590.0,1.1674008810572687
Arunachal Pradesh,UPPER SIANG,2011,Kharif,Rice,6730.0,8436.0,1.2534918276374443
Arunachal Pradesh,UPPER SIANG,2011,Kharif,Small millets,1110.0,731.0,0.6585585585585586
Arunachal Pradesh,UPPER SIANG,2011,Whole Year,Dry chillies,259.0,163.0,0.6293436293436293
Arunachal Pradesh,UPPER SIANG,2011,Whole Year,Dry ginger,215.0,1300.0,6.046511627906977
Arunachal Pradesh,UPPER SIANG,2011,Whole Year,Oilseeds total,87.0,58.0,0.6666666666666666
Arunachal Pradesh,UPPER SIANG,2011,Whole Year,Potato,127.0,1072.0,8.440944881889763
Arunachal Pradesh,UPPER SIANG,2011,Whole Year,Sugarcane,150.0,1305.0,8.7
Arunachal Pradesh,UPPER SIANG,2012,Kharif,Maize,1510.0,1781.0,1.1794701986754967
Arunachal Pradesh,UPPER SIANG,2012,Kharif,Rice,6590.0,8285.0,1.2572078907435509
Arunachal Pradesh,UPPER SIANG,2012,Kharif,Small millets,1100.0,715.0,0.65
Arunachal Pradesh,UPPER SIANG,2012,Whole Year,Dry chillies,240.0,192.0,0.8
Arunachal Pradesh,UPPER SIANG,2012,Whole Year,Dry ginger,225.0,1463.0,6.502222222222223
Arunachal Pradesh,UPPER SIANG,2012,Whole Year,Oilseeds total,80.0,56.0,0.7
Arunachal Pradesh,UPPER SIANG,2012,Whole Year,Potato,125.0,1063.0,8.504
Arunachal Pradesh,UPPER SIANG,2012,Whole Year,Sugarcane,270.0,10136.0,37.54074074074074
Arunachal Pradesh,UPPER SIANG,2013,Kharif,Maize,1535.0,1845.0,1.201954397394137
Arunachal Pradesh,UPPER SIANG,2013,Kharif,Rice,6615.0,8510.0,1.2864701436130008
Arunachal Pradesh,UPPER SIANG,2013,Kharif,Small millets,1140.0,975.0,0.8552631578947368
Arunachal Pradesh,UPPER SIANG,2013,Whole Year,Dry chillies,246.0,1599.0,6.5
Arunachal Pradesh,UPPER SIANG,2013,Whole Year,Dry ginger,230.0,1518.0,6.6
Arunachal Pradesh,UPPER SIANG,2013,Whole Year,Oilseeds total,89.0,65.0,0.7303370786516854
Arunachal Pradesh,UPPER SIANG,2013,Whole Year,Potato,140.0,1204.0,8.6
Arunachal Pradesh,UPPER SIANG,2013,Whole Year,Sugarcane,166.0,1599.0,9.632530120481928
Arunachal Pradesh,UPPER SIANG,2014,Kharif,Maize,1600.0,2147.0,1.341875
Arunachal Pradesh,UPPER SIANG,2014,Kharif,Rice,6615.0,8794.0,1.329402872260015
Arunachal Pradesh,UPPER SIANG,2014,Kharif,Small millets,1357.0,1187.0,0.8747236551215918
Arunachal Pradesh,UPPER SIANG,2014,Whole Year,Dry chillies,257.0,1561.0,6.073929961089494
Arunachal Pradesh,UPPER SIANG,2014,Whole Year,Dry ginger,318.0,1808.0,5.685534591194968
Arunachal Pradesh,UPPER SIANG,2014,Whole Year,Oilseeds total,204.0,172.0,0.8431372549019608
Arunachal Pradesh,UPPER SIANG,2014,Whole Year,Potato,149.0,1283.0,8.610738255033556
Arunachal Pradesh,UPPER SIANG,2014,Whole Year,Sugarcane,191.0,2116.0,11.078534031413612
Arunachal Pradesh,UPPER SUBANSIRI,1997,Kharif,Maize,796.0,1560.0,1.9597989949748744
Arunachal Pradesh,UPPER SUBANSIRI,1997,Kharif,Rice,3915.0,2750.0,0.70242656449553
Arunachal Pradesh,UPPER SUBANSIRI,1997,Kharif,Sesamum,52.0,30.0,0.5769230769230769
Arunachal Pradesh,UPPER SUBANSIRI,1997,Kharif,Small millets,852.0,978.0,1.147887323943662
Arunachal Pradesh,UPPER SUBANSIRI,1997,Kharif,Soyabean,71.0,170.0,2.3943661971830985
Arunachal Pradesh,UPPER SUBANSIRI,1997,Kharif,Sunflower,17.0,10.0,0.5882352941176471
Arunachal Pradesh,UPPER SUBANSIRI,1997,Rabi,Groundnut,33.0,50.0,1.5151515151515151
Arunachal Pradesh,UPPER SUBANSIRI,1997,Rabi,Rapeseed &Mustard,40.0,50.0,1.25
Arunachal Pradesh,UPPER SUBANSIRI,1997,Rabi,Sugarcane,67.0,1820.0,27.16417910447761
Arunachal Pradesh,UPPER SUBANSIRI,1997,Rabi,Wheat,60.0,120.0,2.0
Arunachal Pradesh,UPPER SUBANSIRI,1997,Whole Year,Oilseeds total,195.0,270.0,1.3846153846153846
Arunachal Pradesh,UPPER SUBANSIRI,1998,Kharif,Maize,890.0,1900.0,2.134831460674157
Arunachal Pradesh,UPPER SUBANSIRI,1998,Kharif,Rice,4015.0,1500.0,0.37359900373599003
Arunachal Pradesh,UPPER SUBANSIRI,1998,Kharif,Sesamum,55.0,40.0,0.7272727272727273
Arunachal Pradesh,UPPER SUBANSIRI,1998,Kharif,Small millets,875.0,1075.0,1.2285714285714286
Arunachal Pradesh,UPPER SUBANSIRI,1998,Kharif,Soyabean,73.0,170.0,2.328767123287671
Arunachal Pradesh,UPPER SUBANSIRI,1998,Kharif,Sunflower,15.0,8.0,0.5333333333333333
Arunachal Pradesh,UPPER SUBANSIRI,1998,Rabi,Groundnut,7.0,7.0,1.0
Arunachal Pradesh,UPPER SUBANSIRI,1998,Rabi,Rapeseed &Mustard,40.0,63.0,1.575
Arunachal Pradesh,UPPER SUBANSIRI,1998,Rabi,Wheat,15.0,30.0,2.0
Arunachal Pradesh,UPPER SUBANSIRI,1998,Whole Year,Dry chillies,35.0,87.0,2.4857142857142858
Arunachal Pradesh,UPPER SUBANSIRI,1998,Whole Year,Dry ginger,80.0,160.0,2.0
Arunachal Pradesh,UPPER SUBANSIRI,1998,Whole Year,Oilseeds total,190.0,288.0,1.5157894736842106
Arunachal Pradesh,UPPER SUBANSIRI,1998,Whole Year,Potato,749.0,4980.0,6.6488651535380505
Arunachal Pradesh,UPPER SUBANSIRI,1998,Whole Year,Sugarcane,15.0,555.0,37.0
Arunachal Pradesh,UPPER SUBANSIRI,1998,Whole Year,Turmeric,20.0,150.0,7.5
Arunachal Pradesh,UPPER SUBANSIRI,1999,Kharif,Maize,970.0,1940.0,2.0
Arunachal Pradesh,UPPER SUBANSIRI,1999,Kharif,Rice,4300.0,2975.0,0.6918604651162791
Arunachal Pradesh,UPPER SUBANSIRI,1999,Kharif,Small millets,900.0,980.0,1.0888888888888888
Arunachal Pradesh,UPPER SUBANSIRI,1999,Rabi,Wheat,25.0,37.0,1.48
Arunachal Pradesh,UPPER SUBANSIRI,1999,Whole Year,Dry chillies,48.0,75.0,1.5625
Arunachal Pradesh,UPPER SUBANSIRI,1999,Whole Year,Dry ginger,184.0,179.0,0.9728260869565217
Arunachal Pradesh,UPPER SUBANSIRI,1999,Whole Year,Oilseeds total,1210.0,1285.0,1.06198347107438
Arunachal Pradesh,UPPER SUBANSIRI,1999,Whole Year,Pulses total,482.0,508.0,1.053941908713693
Arunachal Pradesh,UPPER SUBANSIRI,1999,Whole Year,Sugarcane,90.0,520.0,5.777777777777778
Arunachal Pradesh,UPPER SUBANSIRI,1999,Whole Year,Turmeric,30.0,80.0,2.6666666666666665
Arunachal Pradesh,UPPER SUBANSIRI,2000,Kharif,Maize,995.0,2089.0,2.099497487437186
Arunachal Pradesh,UPPER SUBANSIRI,2000,Kharif,Rice,4500.0,3600.0,0.8
Arunachal Pradesh,UPPER SUBANSIRI,2000,Kharif,Small millets,1200.0,1335.0,1.1125
Arunachal Pradesh,UPPER SUBANSIRI,2000,Rabi,Wheat,300.0,300.0,1.0
Arunachal Pradesh,UPPER SUBANSIRI,2000,Whole Year,Dry chillies,55.0,81.0,1.4727272727272727
Arunachal Pradesh,UPPER SUBANSIRI,2000,Whole Year,Oilseeds total,260.0,310.0,1.1923076923076923
Arunachal Pradesh,UPPER SUBANSIRI,2000,Whole Year,Potato,185.0,1578.0,8.52972972972973
Arunachal Pradesh,UPPER SUBANSIRI,2000,Whole Year,Pulses total,260.0,270.0,1.0384615384615385
Arunachal Pradesh,UPPER SUBANSIRI,2001,Kharif,Maize,4500.0,5700.0,1.2666666666666666
Arunachal Pradesh,UPPER SUBANSIRI,2001,Kharif,Rice,20500.0,16088.0,0.7847804878048781
Arunachal Pradesh,UPPER SUBANSIRI,2001,Kharif,Small millets,1600.0,1750.0,1.09375
Arunachal Pradesh,UPPER SUBANSIRI,2001,Rabi,Wheat,60.0,75.0,1.25
Arunachal Pradesh,UPPER SUBANSIRI,2001,Whole Year,Dry chillies,75.0,100.0,1.3333333333333333
Arunachal Pradesh,UPPER SUBANSIRI,2001,Whole Year,Dry ginger,55.0,275.0,5.0
Arunachal Pradesh,UPPER SUBANSIRI,2001,Whole Year,Oilseeds total,1300.0,1285.0,0.9884615384615385
Arunachal Pradesh,UPPER SUBANSIRI,2001,Whole Year,Potato,800.0,6000.0,7.5
Arunachal Pradesh,UPPER SUBANSIRI,2001,Whole Year,Pulses total,350.0,450.0,1.2857142857142858
Arunachal Pradesh,UPPER SUBANSIRI,2001,Whole Year,Sugarcane,100.0,1350.0,13.5
Arunachal Pradesh,UPPER SUBANSIRI,2001,Whole Year,Turmeric,60.0,430.0,7.166666666666667
Arunachal Pradesh,UPPER SUBANSIRI,2002,Kharif,Maize,1025.0,1942.0,1.8946341463414633
Arunachal Pradesh,UPPER SUBANSIRI,2002,Kharif,Rice,4520.0,4695.0,1.038716814159292
Arunachal Pradesh,UPPER SUBANSIRI,2002,Kharif,Small millets,1050.0,1140.0,1.0857142857142856
Arunachal Pradesh,UPPER SUBANSIRI,2002,Rabi,Wheat,18.0,22.0,1.2222222222222223
Arunachal Pradesh,UPPER SUBANSIRI,2002,Whole Year,Dry chillies,80.0,106.0,1.325
Arunachal Pradesh,UPPER SUBANSIRI,2002,Whole Year,Dry ginger,60.0,303.0,5.05
Arunachal Pradesh,UPPER SUBANSIRI,2002,Whole Year,Oilseeds total,1000.0,865.0,0.865
Arunachal Pradesh,UPPER SUBANSIRI,2002,Whole Year,Potato,180.0,1503.0,8.35
Arunachal Pradesh,UPPER SUBANSIRI,2002,Whole Year,Pulses total,265.0,325.0,1.2264150943396226
Arunachal Pradesh,UPPER SUBANSIRI,2002,Whole Year,Sugarcane,15.0,143.0,9.533333333333333
Arunachal Pradesh,UPPER SUBANSIRI,2002,Whole Year,Turmeric,5.0,14.0,2.8
Arunachal Pradesh,UPPER SUBANSIRI,2003,Kharif,Maize,1030.0,1947.0,1.8902912621359222
Arunachal Pradesh,UPPER SUBANSIRI,2003,Kharif,Rice,4550.0,5295.0,1.1637362637362638
Arunachal Pradesh,UPPER SUBANSIRI,2003,Kharif,Small millets,1055.0,1145.0,1.085308056872038
Arunachal Pradesh,UPPER SUBANSIRI,2003,Rabi,Wheat,23.0,27.0,1.173913043478261
Arunachal Pradesh,UPPER SUBANSIRI,2003,Whole Year,Dry chillies,85.0,111.0,1.3058823529411765
Arunachal Pradesh,UPPER SUBANSIRI,2003,Whole Year,Dry ginger,65.0,308.0,4.7384615384615385
Arunachal Pradesh,UPPER SUBANSIRI,2003,Whole Year,Oilseeds total,315.0,375.0,1.1904761904761905
Arunachal Pradesh,UPPER SUBANSIRI,2003,Whole Year,Potato,185.0,1508.0,8.151351351351352
Arunachal Pradesh,UPPER SUBANSIRI,2003,Whole Year,Pulses total,465.0,476.0,1.0236559139784946
Arunachal Pradesh,UPPER SUBANSIRI,2003,Whole Year,Sugarcane,20.0,148.0,7.4
Arunachal Pradesh,UPPER SUBANSIRI,2003,Whole Year,Turmeric,11.0,19.0,1.7272727272727273
Arunachal Pradesh,UPPER SUBANSIRI,2004,Kharif,Maize,1031.0,1948.0,1.889427740058196
Arunachal Pradesh,UPPER SUBANSIRI,2004,Kharif,Rice,4555.0,5296.0,1.1626783754116357
Arunachal Pradesh,UPPER SUBANSIRI,2004,Kharif,Small millets,1056.0,1146.0,1.0852272727272727
Arunachal Pradesh,UPPER SUBANSIRI,2004,Rabi,Wheat,24.0,28.0,1.1666666666666667
Arunachal Pradesh,UPPER SUBANSIRI,2004,Whole Year,Dry chillies,162.0,252.0,1.5555555555555556
Arunachal Pradesh,UPPER SUBANSIRI,2004,Whole Year,Dry ginger,66.0,453.0,6.863636363636363
Arunachal Pradesh,UPPER SUBANSIRI,2004,Whole Year,Oilseeds total,1155.0,1444.0,1.2502164502164501
Arunachal Pradesh,UPPER SUBANSIRI,2004,Whole Year,Potato,259.0,1583.0,6.111969111969112
Arunachal Pradesh,UPPER SUBANSIRI,2004,Whole Year,Sugarcane,92.0,2621.0,28.48913043478261
Arunachal Pradesh,UPPER SUBANSIRI,2004,Whole Year,Turmeric,47.0,191.0,4.0638297872340425
Arunachal Pradesh,UPPER SUBANSIRI,2005,Kharif,Maize,977.0,981.0,1.0040941658137155
Arunachal Pradesh,UPPER SUBANSIRI,2005,Kharif,Rice,4800.0,6708.0,1.3975
Arunachal Pradesh,UPPER SUBANSIRI,2005,Kharif,Small millets,1669.0,1575.0,0.9436788496105453
Arunachal Pradesh,UPPER SUBANSIRI,2005,Rabi,Wheat,37.0,43.0,1.162162162162162
Arunachal Pradesh,UPPER SUBANSIRI,2005,Whole Year,Dry chillies,306.0,168.0,0.5490196078431373
Arunachal Pradesh,UPPER SUBANSIRI,2005,Whole Year,Dry ginger,202.0,810.0,4.00990099009901
Arunachal Pradesh,UPPER SUBANSIRI,2005,Whole Year,Oilseeds total,237.0,142.0,0.5991561181434599
Arunachal Pradesh,UPPER SUBANSIRI,2005,Whole Year,Potato,190.0,1240.0,6.526315789473684
Arunachal Pradesh,UPPER SUBANSIRI,2006,Kharif,Maize,969.0,1086.0,1.1207430340557276
Arunachal Pradesh,UPPER SUBANSIRI,2006,Kharif,Rice,5164.0,5063.0,0.9804415182029435
Arunachal Pradesh,UPPER SUBANSIRI,2006,Kharif,Small millets,1237.0,1113.0,0.8997574777687954
Arunachal Pradesh,UPPER SUBANSIRI,2006,Rabi,Wheat,37.0,43.0,1.162162162162162
Arunachal Pradesh,UPPER SUBANSIRI,2006,Whole Year,Dry chillies,199.0,398.0,2.0
Arunachal Pradesh,UPPER SUBANSIRI,2006,Whole Year,Dry ginger,127.0,1160.0,9.133858267716535
Arunachal Pradesh,UPPER SUBANSIRI,2006,Whole Year,Oilseeds total,1800.0,1944.0,1.08
Arunachal Pradesh,UPPER SUBANSIRI,2006,Whole Year,Potato,187.0,2240.0,11.97860962566845
Arunachal Pradesh,UPPER SUBANSIRI,2006,Whole Year,Sugarcane,43.0,1077.0,25.046511627906977
Arunachal Pradesh,UPPER SUBANSIRI,2007,Kharif,Maize,986.0,1273.0,1.291075050709939
Arunachal Pradesh,UPPER SUBANSIRI,2007,Kharif,Rice,5100.0,11079.0,2.1723529411764706
Arunachal Pradesh,UPPER SUBANSIRI,2007,Kharif,Small millets,1629.0,1938.0,1.1896869244935544
Arunachal Pradesh,UPPER SUBANSIRI,2007,Rabi,Wheat,30.0,45.0,1.5
Arunachal Pradesh,UPPER SUBANSIRI,2007,Whole Year,Dry chillies,287.0,508.0,1.7700348432055748
Arunachal Pradesh,UPPER SUBANSIRI,2007,Whole Year,Dry ginger,247.0,2866.0,11.603238866396762
Arunachal Pradesh,UPPER SUBANSIRI,2007,Whole Year,Oilseeds total,462.0,459.0,0.9935064935064936
Arunachal Pradesh,UPPER SUBANSIRI,2007,Whole Year,Potato,101.0,1420.0,14.05940594059406
Arunachal Pradesh,UPPER SUBANSIRI,2007,Whole Year,Sugarcane,40.0,1008.0,25.2
Arunachal Pradesh,UPPER SUBANSIRI,2008,Kharif,Maize,1001.0,1252.0,1.2507492507492508
Arunachal Pradesh,UPPER SUBANSIRI,2008,Kharif,Rice,5839.0,7739.0,1.3253981846206542
Arunachal Pradesh,UPPER SUBANSIRI,2008,Kharif,Small millets,1477.0,1610.0,1.0900473933649288
Arunachal Pradesh,UPPER SUBANSIRI,2008,Whole Year,Dry chillies,309.0,537.0,1.7378640776699028
Arunachal Pradesh,UPPER SUBANSIRI,2008,Whole Year,Dry ginger,242.0,1378.0,5.694214876033058
Arunachal Pradesh,UPPER SUBANSIRI,2008,Whole Year,Oilseeds total,473.0,520.0,1.0993657505285412
Arunachal Pradesh,UPPER SUBANSIRI,2008,Whole Year,Potato,189.0,1283.0,6.788359788359788
Arunachal Pradesh,UPPER SUBANSIRI,2008,Whole Year,Sugarcane,52.0,1298.0,24.96153846153846
Arunachal Pradesh,UPPER SUBANSIRI,2009,Kharif,Maize,928.0,1160.0,1.25
Arunachal Pradesh,UPPER SUBANSIRI,2009,Kharif,Rice,4328.0,5433.33,1.2553904805914973
Arunachal Pradesh,UPPER SUBANSIRI,2009,Kharif,Small millets,1253.0,1366.0,1.0901835594573024
Arunachal Pradesh,UPPER SUBANSIRI,2009,Whole Year,Dry chillies,179.0,312.0,1.7430167597765363
Arunachal Pradesh,UPPER SUBANSIRI,2009,Whole Year,Dry ginger,121.0,688.0,5.68595041322314
Arunachal Pradesh,UPPER SUBANSIRI,2009,Whole Year,Oilseeds total,4328.0,8150.0,1.883086876155268
Arunachal Pradesh,UPPER SUBANSIRI,2009,Whole Year,Potato,215.0,1460.0,6.790697674418604
Arunachal Pradesh,UPPER SUBANSIRI,2009,Whole Year,Sugarcane,35.0,879.0,25.114285714285714
Arunachal Pradesh,UPPER SUBANSIRI,2010,Kharif,Maize,1025.0,1169.0,1.1404878048780487
Arunachal Pradesh,UPPER SUBANSIRI,2010,Kharif,Rice,4169.0,5681.0,1.3626769009354762
Arunachal Pradesh,UPPER SUBANSIRI,2010,Kharif,Small millets,1286.0,1658.0,1.2892690513219285
Arunachal Pradesh,UPPER SUBANSIRI,2010,Whole Year,Dry chillies,166.0,266.0,1.6024096385542168
Arunachal Pradesh,UPPER SUBANSIRI,2010,Whole Year,Dry ginger,133.0,1258.0,9.458646616541353
Arunachal Pradesh,UPPER SUBANSIRI,2010,Whole Year,Oilseeds total,209.0,275.0,1.3157894736842106
Arunachal Pradesh,UPPER SUBANSIRI,2010,Whole Year,Potato,198.0,1749.0,8.833333333333334
Arunachal Pradesh,UPPER SUBANSIRI,2010,Whole Year,Sugarcane,21.0,681.0,32.42857142857143
